,CME_DY12,CME_DY15,CME_DY16,CME_DY17,CME_DY18,CME_DY19,CME_DY20,CME_NP1,CME_NP10,CME_NP11,CME_NP12,CME_NP13,CME_NP14,CME_NP15,CME_NP16,CME_NP17,CME_NP18,CME_NP19,CME_NP2,CME_NP20,CME_NP21,CME_NP22,CME_NP23,CME_NP24,CME_NP25,CME_NP26,CME_NP27,CME_NP28,CME_NP29,CME_NP3,CME_NP30,CME_NP31,CME_NP32,CME_NP33,CME_NP34,CME_NP35,CME_NP36,CME_NP37,CME_NP38,CME_NP39,CME_NP4,CME_NP40,CME_NP41,CME_NP42,CME_NP43,CME_NP44,CME_NP45,CME_NP46,CME_NP47,CME_NP48,CME_NP49,CME_NP5,CME_NP50,CME_NP51,CME_NP52,CME_NP53,CME_NP54,CME_NP55,CME_NP56,CME_NP57,CME_NP6,CME_NP7,CME_NP8,CME_NP9,CME_YK1,CME_YK2,CME_YK3
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02383073496659249,-0.01631701631701632,-0.014756201881950369,-0.012491781722550832,-0.006107989249938828,-0.003701875616979211,-0.002951303492375934,-0.0022021042329335443,-0.002447381302006835,-0.002708692440285709,-0.0029397354238117623,-0.01936500788110773,-0.0036328408815693436,-0.0046522447080715726,-0.004501462975467163,-0.0040760869565218405,-0.003444316877152853,-0.0036900369003691758,-0.003683693516699504,-0.003665689149560003,-0.0036460865337869523,-0.0036354823073193603,-0.01923937360178973,-0.0036398932297987407,-0.003618817852834688,-0.0035629453681709227,-0.003437213565536168,-0.0033340742387196753,-0.0033542039355992648,-0.0034021320027216584,0.0,0.0,0.0,-0.018633540372670957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002416042522348505,-0.017980022197558343,0.0024067388688326923,0.0023934897079942448,0.002377555872562942,0.002369106846718649,0.002367424242424088,0.0023496240601503797,0.0023009664058903927,0.002210921954455048,-0.017218246869409648,-0.017183664360633788,-0.017020335985853174,-0.016612729234088408,0.006514186450492288,0.0014409221902016436,0.011400175387313638
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009582477754962238,0.007324429125377119,0.006728890818319844,0.0064358632933865225,0.00712881022615508,0.007431260837255538,0.007646768623581712,0.007601765571358499,0.0073601570166828,0.007160493827160551,0.0066339066339065065,0.01102181400688873,0.006562955760816669,0.006309885487263411,0.006104453990504188,0.006139154160982319,0.006221198156681984,0.007901234567901259,0.007641114123736914,0.00735835172921262,0.007074896316174639,0.006810994891753408,0.01117700729927007,0.006819288845591798,0.0065375302663439605,0.005721096543503945,0.004598758335249364,0.003345227475468171,0.003365492483733412,0.0034137460172962712,0.007318858258111627,0.007299270072992582,0.00725689404934693,0.011075949367088668,0.0072098053352558375,0.0071839080459770175,0.007190795781399917,0.0071445582281495215,0.007012622720897532,0.006749156355455366,0.006573181419807117,0.006623978803267816,0.006727965911639489,0.014461315979753975,0.010171790235081302,0.014405762304921852,0.01432664756447011,0.014231499051233332,0.0141810446702908,0.014170996693434025,0.014064697609001529,0.01377410468319562,0.013236267372600752,0.010011376564277752,0.009763851044505056,0.008994827973914932,0.007678806494076484,-0.0025888105853587584,-0.0021582733812949284,-0.036705202312138696
12,0.006996501749125361,0.0,0.0,0.0,0.0,0.0,0.0,0.025084745762711917,0.017964071856287456,0.01595515308322559,0.01477398015435516,0.004149377593360981,0.002950577821489997,0.001958384332925389,0.0019469457288878718,0.00146127618119829,0.0009806325079677602,0.0007322431047107614,0.020213490801725964,-0.00048297512678108223,-0.0016256386437529802,-0.003370786516854074,-0.0038418079096044218,-0.004350812915044688,-0.005879470847623747,-0.0058708414872798995,-0.005843681519357213,-0.005813953488372103,-0.005798502053635968,0.019399954883825957,-0.005805515239477255,-0.005773394274717347,-0.005451528798293137,-0.004806591897459357,-0.004000889086463566,-0.00402504472271914,-0.0034021320027216584,-0.0036328408815693436,-0.003623188405797007,-0.0036023054755042194,0.0181086519114686,-0.003579098067286957,-0.003566333808844635,-0.003569728700618669,-0.0035469378103571976,-0.0037140204271123296,-0.0037988826815641423,-0.0039181541140616005,-0.003948234261899497,-0.004009801737580697,-0.004276550249465383,0.01767733273663019,-0.004260355029585772,-0.004237288135593209,-0.004209541627689385,-0.004194826380797156,-0.0041918956683744115,-0.004160887656033396,-0.0040760869565218405,-0.0039190071848465005,0.016895697229105444,0.01709017315043848,0.017829284599955475,0.01872414543871104,0.0036049026676279188,-0.008507570295602005,0.002400240024002409
13,0.0004962779156327811,0.0,0.0,0.0,0.0,0.0,0.0,-0.01763668430335097,-0.0117647058823529,-0.011672325976230802,-0.012168622338113888,-0.007049100631988271,-0.005883795047805895,-0.005375030539946146,-0.005343696866650482,-0.005350194552529275,-0.005388194954690229,-0.005365853658536479,-0.015138023152270863,-0.005556897801401006,-0.005350081414282282,-0.006087936865839749,-0.00567150635208724,-0.005749770009199517,-0.004928536224741098,-0.0049212598425197865,-0.00489835904971847,-0.004873294346978696,-0.00486026731470246,-0.014383713210887494,-0.004866180048661906,-0.004839099927413382,-0.00476644423260264,-0.004599816007359593,-0.004463289444320395,-0.004490345756623215,-0.004551661356395176,-0.006076810889645179,-0.006545454545454632,-0.007230657989877098,-0.013614404918752654,-0.007902298850574807,-0.008351228823669565,-0.00883687604490091,-0.00949216896060756,-0.009319664492078328,-0.008972633467922875,-0.00874125874125875,-0.008808632459810672,-0.00894654439722653,-0.010737294201861092,-0.012752858399296407,-0.01117185642975982,-0.011111111111111294,-0.011038046031000448,-0.01099929791715415,-0.01099158091674457,-0.010909935004642437,-0.010686675761709785,-0.010273224043715778,-0.01240584847142201,-0.012160070749502427,-0.01204291657543255,-0.01196836930968137,0.01724137931034475,0.014834205933682345,0.00882969170906911
14,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.006283662477558183,0.008078231292517168,0.007945028988619374,0.008358996920369455,0.006119951040391758,0.005672009864365224,0.006140997297961137,0.007081807081807057,0.0070904645476772546,0.007141098251662204,0.0071113290828837,0.007685352622061714,0.0070456754130221455,0.006782039289055186,0.006578947368421018,0.006160164271047153,0.005551700208188626,0.008420009905893977,0.008407517309594548,0.008368200836819994,0.008325171400587859,0.008302808302808273,0.007633587786259666,0.00831295843520774,0.008266472161439388,0.007902298850574585,0.007624768946395742,0.006949114548307378,0.006991429860171428,0.006401463191586743,0.006847640009782553,0.00683260126891172,0.0067977664481670965,0.0075690115761353205,0.006758387641805586,0.006737247353224118,0.006746987951807171,0.006708193579300525,0.00658513640639713,0.00611136260751466,0.005731922398588996,0.005776494112419428,0.005867749943579304,0.006271104679208772,0.007572383073496613,0.006249999999999867,0.006215634711929097,0.006174305390643564,0.006152389966871619,0.00614802553795224,0.0061018540248767295,0.005975637784417343,0.005742049469964483,0.008075370121130465,0.008281110116383106,0.008421985815602941,0.008219770711659136,0.00918079096045199,0.010748065348237246,0.008010680907877044
15,0.0,0.11627906976744184,0.11627906976744184,0.11627906976744184,0.11627906976744184,0.11627906976744184,0.11627906976744184,-0.02564674397859057,-0.0208772669759596,-0.01981252662974009,-0.017015706806282616,-0.009002433090024353,-0.007846983815595898,-0.0078125,-0.007274490785645016,-0.007283321194464731,-0.0073349633251834625,-0.006817628439250156,-0.024450426200089748,-0.006755126658624766,-0.006504065040650264,-0.006310570205093624,-0.005895691609977494,-0.005291005291005235,-0.004420432220039404,-0.004413928396272859,-0.0046375396631679324,-0.0048567265662944345,-0.005085977234196903,-0.02406417112299475,-0.0053346265761394784,-0.005546177959971255,-0.004751722499405918,-0.003898188488879017,-0.003116651825467498,-0.002687569988801708,-0.0020445252158111105,-0.0009715812484818453,-0.0009694619486185774,-0.0009645526886907784,-0.02386212991604053,-0.0009590026372573446,-0.0009560229445507716,-0.0009573958831977648,-0.0009519276534982746,-0.0004672897196260628,0.0,0.0004384042086804652,0.001104484205875833,0.0017949293246577458,0.003116011505273297,-0.02365163572060125,0.003105590062111752,0.0030886196246138198,0.003068208638187464,0.0030573847601129693,0.0030552291421857003,0.003032423606251333,0.0031985378112864282,0.003293807641633784,-0.02291944815309299,-0.022863485016648144,-0.02241758241758229,-0.021240077236644558,0.012876137158852384,-0.00042535091450435214,-0.003973509933774877
16,0.0,0.10416666666666674,0.01041666666666674,0.0,0.0,0.0,0.0,-0.01281757839322506,-0.007968985569674736,-0.007607041947402805,-0.007545494895694781,-0.0034372698256813767,-0.002965892239248702,-0.00246062992126006,-0.002442598925256445,-0.0024455857177793088,-0.002955665024630405,-0.0031870556508948322,-0.011956771671648771,-0.002671848433325241,-0.002338087444470616,-0.002268088001814439,-0.002281021897810209,-0.0023126734505087843,-0.0024666995559939893,-0.00246305418719206,-0.0024521824423736627,-0.0024402147388969953,-0.002434274586173513,-0.011643835616438449,-0.0024378352023405325,-0.002424830261881672,-0.002387204583433,-0.002302025782688677,-0.0022331397945510867,-0.0022456770716370307,-0.00227634873662641,-0.0024313153416000155,-0.0024260067928190128,-0.002413709872073344,-0.011543684925305551,-0.002399808015358773,-0.0023923444976076125,-0.002395783421178632,-0.0023820867079563657,-0.002337540906966029,-0.0022497187851520106,-0.002191060473269224,-0.0022065313327448433,-0.002239641657334812,-0.002389486260453988,-0.011546298392573928,-0.002381519409383137,-0.002368545712932213,-0.0023529411764705572,-0.0023446658851112856,-0.002343017806935244,-0.002325581395348775,-0.002277385561375467,-0.0021886627270737424,-0.010931450694602551,-0.010676965015901764,-0.009892086330935412,-0.008329679964927728,-0.026806687854083355,-0.019716312056737517,-0.02083333333333315
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008578715511245005,-0.00521059487624842,-0.005037231712658685,-0.005590339892665329,-0.003695491500369741,-0.003470500743678828,-0.003206709422792109,-0.0029382957884426237,-0.002696739396910841,-0.0027173913043478932,-0.0024594195769798155,-0.00581801256690706,-0.002435460301997039,-0.002343566908835193,-0.002273243919072687,-0.0022862368541380906,-0.0023180343069079123,-0.002472799208704246,-0.0024691358024691024,-0.002458210422812357,-0.0024461839530331986,-0.0024402147388969953,-0.005544005544005581,-0.002443792766373409,-0.002430724355858005,-0.002153625269203041,-0.001845869866174188,-0.0015666965085048279,-0.0015755120414135961,-0.0015970796258270026,-0.0004874482086277832,-0.00048638132295719666,-0.0004839099927412826,-0.0054957636821616465,-0.00048111618955970487,-0.0004796163069543669,-0.0004803073967338812,-0.0004775549188156258,0.0,0.0004509582863587713,0.0008783487044357052,0.0013268465280849018,0.0013468013468014295,0.0026347305389222697,-0.005726065048099027,0.002625925041776167,0.0026115859449193928,0.0025943396226415505,0.0025851938895418147,0.002583372475340573,0.002564102564102555,0.0029673590504450953,0.003290195218249581,-0.005295878425051748,-0.0050516647531573255,-0.004995458673932807,-0.0053050397877983935,0.011926735766008887,0.011865142526407135,0.00965746189829475
18,0.0,0.0,0.09278350515463908,0.03125,0.02083333333333326,0.01041666666666674,0.0,0.03157156220767088,0.0250982103884767,0.02377283733215929,0.0227119406341354,0.013105835806132449,0.012437810945273851,0.011878247958425849,0.011787819253438192,0.011799410029498471,0.011890017339608594,0.01183431952662728,0.03323970037453172,0.01171875,0.009631195677707316,0.009341535657325206,0.008936755270394281,0.00859665427509304,0.009172037679722632,0.009158415841584056,0.009117792015771231,0.009073075036782674,0.009050880626223057,0.03205574912891995,0.009064184223419813,0.009015594541910366,0.008633093525179936,0.008090614886731462,0.007397444519166019,0.006988277727682624,0.006627056672760423,0.007071445988783288,0.00705596107055939,0.007020091987412158,0.031314759382915065,0.006979542719614873,0.006957773512475951,0.0069678039404132966,0.006927854753941753,0.006326148078725336,0.005634437683118998,0.0050460728389645215,0.005079505300353393,0.00515579466487326,0.005494505494505475,0.030638101819857155,0.0054761904761904115,0.005446365143263243,0.00541049164902363,0.005391467416783868,0.005387678613258284,0.0037200651011393133,0.004324078288575396,0.004809794490599151,0.029398148148148007,0.028617585968151223,0.02692834322227311,0.0257777777777779,0.0014031149151114695,0.0018590018590018964,0.0029890898221491824
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036272953978692133,-0.009580583351075143,-0.02279079767791869,-0.10004397537379073,-0.007566512082011202,0.0036855036855036882,0.006847640009782553,-0.0016990291262135582,-0.008260447035957408,0.003916768665850778,0.008528265107212274,0.0022655188038060987,0.03595559845559837,0.02954862726849683,-0.0072234762979683795,-0.015216897569838794,-0.06334945865008068,0.0002456398919183922,0.0031886190826588834,0.003663003663003872,0.0012150668286754485,-0.002666666666666706,0.004051316677920358,0.004127215343530111,0.01497222893021011,0.0368521160247266,0.03095620270580146,-0.005562972852692583,-0.01343183344526522,-0.06083995459704894,0.003874092009685137,0.006764919062575593,0.007451923076922995,-0.004911810672025063,0.004780114722753304,0.0002382654276864571,0.007396802672393177,0.02087781731909844,0.04121071012805588,0.02913491707754368,-0.003929273084479545,-0.011645792133596957,-0.05709188224799289,0.007840342124020072,-0.008940545373267828,0.00994553634856743,0.011069241639189764,0.007955077211043493,0.005129400792725614,0.010251630941286116,0.026638869585360103,0.045773849988669735,0.02697998259355949,0.0,0.008525914292124792,0.02488888888888896,0.017331022530329362,0.008827238335435084,0.006280331144733031,0.004768290865742708
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032536973833902305,0.024720550300945776,0.0217821782178218,0.009284143659907151,0.006394490900147432,0.00636474908200757,0.006072382803011811,0.00559202528567937,0.005879470847623747,0.005608388198000469,0.005556897801401339,0.031871609403255174,0.003261122757977964,0.003163841807909629,0.002955889040473059,0.0025369003690034475,0.0022134776192819228,0.0019646365422396612,0.0014669926650368035,0.001216545012165504,0.0007281553398057473,0.00024307243558596703,0.031158932974669318,-0.000241779497098693,0.0,0.0004586104104562505,0.0008896797153024051,0.0008950548221080545,0.0009076469253461726,-0.0007251631617114508,-0.0007235890014472003,-0.0007199424046077096,-0.0007158196134574579,0.030962530850347836,-0.0007136060894384898,-0.0007146260123869207,-0.000710563713879675,-0.0006971880083662674,-0.0006708407871198753,-0.0006533101045296253,-0.0006574621959237748,-0.0006669630947088168,-0.0007095553453169147,-0.0007072135785007871,0.030221019395579637,-0.0007033997655334634,-0.0006988120195667857,-0.0006963788300835548,-0.0006958942240780086,-0.0006918819188191928,-0.0006768953068592153,-0.0006500541711809138,-0.0006355932203390148,0.029682932313919382,0.028476084538376027,0.02688638334778859,0.025553662691652382,-0.004166666666666653,-0.0021276595744680327,-0.0008898116565325688
